id,URL,file_name
135,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12035.htm,l12035
124,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14374.htm,l14374
123,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12550.htm,l12550
121,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12813.htm,l12813
136,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11759.htm,l11759
122,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/lei/l11178.htm,l11178
125,https://www.planalto.gov.br/ccivil_03/leis/2002/l10524.htm,l10524
131,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp157.htm,lcp157
133,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l13979.htm,l13979
132,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13932.htm,l13932
134,https://www.planalto.gov.br/ccivil_03/leis/l9096.htm,l9096
205,https://www.planalto.gov.br/ccivil_03/leis/l8080.htm,l8080
209,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12873.htm,l12873
210,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10177.htm,l10177
204,https://www.planalto.gov.br/ccivil_03/leis/l9613.htm,l9613
40,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12968.htm,l12968
39,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l13994.htm,l13994
38,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13642.htm,l13642
201,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12485.htm,l12485
207,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11941.htm,l11941
37,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/lei/l11419.htm,l11419
36,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12737.htm,l12737
35,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13138.htm,l13138
20,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14338.htm,l14338
19,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14309.htm,l14309
203,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/lei/l11196.htm,l11196
17,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.764.htm,l10.764
16,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13688.htm,l13688
18,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13488.htm,l13488
206,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.833.htm,l10.833
15,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12894.htm,l12894
11,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13709.htm,l13709
