id,lei,data,outro_assunto,n_palavras,assunto,freq_assunto,artigo_1_revogado,internacional,f,fx,URL,epígrafe,ementa,Artigo 1º,dimensao_normativa,dimensao_ontológica,benevolencia_ameaça,benevolencia_benefício,benevolencia_neutra,funcao_social_segurança,funcao_social_segurança sexual,funcao_social_ECA,funcao_social_valoração,funcao_social_inclusão,funcao_social_consumo,funcao_social_cultura,funcao_social_democracia,funcao_social_transparência,funcao_social_nacionalismo,funcao_social_educação,funcao_social_burocrática,funcao_social_indivíduo,funcao_social_propriedade,funcao_social_privacidade,funcao_social_controle,funcao_social_saúde,funcao_social_comunicação,funcao_social_organização comunitária,funcao_social_direitos trabalhistas,funcao_social_integridade,funcao_social_comercial,funcao_social_mediação,funcao_social_burocrático,funcao_social_fiscal,funcao_social_esporte,funcao_social_meio ambiente,funcao_social_ciência,funcao_social_assunto_ECA,funcao_social_assunto_transparência,funcao_social_assunto_segurança,funcao_social_assunto_segurança sexual,funcao_social_assunto_democracia,funcao_social_assunto_tributação,funcao_social_assunto_direitos trabalhistas,funcao_social_assunto_salário,funcao_social_assunto_comercial,funcao_social_assunto_burocrática,funcao_social_assunto_mediação,funcao_social_assunto_inclusão,funcao_social_assunto_tansparência,funcao_social_assunto_esporte,funcao_social_assunto_fiscal,ramo_dogmatico_penal,ramo_dogmatico_civil,ramo_dogmatico_eleitoral,ramo_dogmatico_administrativo,ramo_dogmatico_processual,ramo_dogmatico_trabalhista,ramo_dogmatico_orçamentário,ramo_dogmatico_tributário,ramo_dogmatico_comercial,ramo_sociologico_violência,ramo_sociologico_violência sexual,ramo_sociologico_infância,ramo_sociologico_comunicação,ramo_sociologico_econômico,ramo_sociologico_político,ramo_sociologico_nacional,ramo_sociologico_burocrático,ramo_sociologico_individualização,ramo_sociologico_educação,ramo_sociologico_criminal,ramo_sociologico_segurança,ramo_sociologico_ciminal,ramo_sociologico_saúde,ramo_sociologico_trabalho,ramo_sociologico_ética,ramo_sociologico_rural,ramo_sociologico_cultura,ramo_sociologico_esporte,imposicao_reconhecimento_reconhece,imposicao_reconhecimento_impõe,ferramenta_ambiente_ambiente,ferramenta_ambiente_ferramenta
150,L-14.113,25/12/2020,1,14742,56,"0,0038",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14113.htm,"LEI Nº 14.113, DE 25 DE DEZEMBRO DE 2020","Regulamenta o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb), de que trata o art. 212-A da Constituição Federal; revoga dispositivos da Lei nº 11.494, de 20 de junho de 2007; e dá outras providências.","Fica instituído, no âmbito de cada Estado e do Distrito Federal, um Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb), de natureza contábil, nos termos do art. 212-A da Constituição Federal.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
151,L-14.261,16/12/2021,1,2404,6,"0,0025",1,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14261.htm,"LEI Nº 14.261, DE 16 DE DEZEMBRO DE 2021","Cria o Ministério do Trabalho e Previdência; altera as Leis nºˢ 13.844, de 18 de junho de 2019, 7.998, de 11 de janeiro de 1990, e 8.036, de 11 de maio de 1990, e a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943; revoga dispositivos da Lei nº 13.846, de 18 de junho de 2019; e dá outras providências.","Fica criado o Ministério do Trabalho e Previdência. (Revogado pela Medida Provisória nº 1.154, de 2023) (Revogado pela Lei nº 14.600, de 2023)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
152,L-12.767,27/12/2012,1,3388,1,"0,0003",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12767.htm,"LEI Nº 12.767, DE 27 DE DEZEMBRO DE 2012.","Dispõe sobre a extinção das concessões de serviço público de energia elétrica e a prestação temporária do serviço e sobre a intervenção para adequação do serviço público de energia elétrica; altera as Leis nºs 8.987, de 13 de fevereiro de 1995, 11.508, de 20 de julho de 2007, 11.484, de 31 de maio de 2007, 9.028, de 12 de abril de 1995, 9.492, de 10 de setembro de 1997, 10.931, de 2 de agosto de 2004, 12.024, de 27 de agosto de 2009, e 10.833, de 29 de dezembro de 2003; e dá outras providências.","Na extinção da concessão de serviço público de energia elétrica com fundamento no disposto nos incisos III e VI do caput do art. 35 da Lei nº 8.987, de 13 de fevereiro de 1995 , o poder concedente observará o disposto nesta Lei.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
153,L-9.294,15/07/1996,1,3356,2,"0,0006",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/l9294.htm,"LEI Nº 9.294, DE 15 DE JULHO DE 1996.","Dispõe sobre as restrições ao uso e à propaganda de produtos fumígeros, bebidas alcoólicas, medicamentos, terapias e defensivos agrícolas, nos termos do § 4° do art. 220 da Constituição Federal.","O uso e a propaganda de produtos fumígeros, derivados ou não do tabaco, de bebidas alcoólicas, de medicamentos e terapias e de defensivos agrícolas estão sujeitos às restrições e condições estabelecidas por esta Lei, nos termos do § 4º do art. 220 da Constituição Federal.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
154,L-10.893,13/07/2004,1,12270,12,"0,00098",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.893.htm,"LEI Nº 10.893, DE 13 DE JULHO DE 2004.","Dispõe sobre o Adicional ao Frete para a Renovação da Marinha Mercante - AFRMM e o Fundo da Marinha Mercante - FMM, e dá outras providências.",Esta Lei estabelece normas sobre o Adicional ao Frete para a Renovação da Marinha Mercante - AFRMM e o Fundo da Marinha Mercante - FMM.,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
155,L-13.043,13/11/2014,1,24263,16,"0,00066",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13043.htm,"LEI Nº 13.043, DE 13 DE NOVEMBRO DE 2014.","Dispõe sobre os fundos de índice de renda fixa, sobre a responsabilidade tributária na integralização de cotas de fundos ou clubes de investimento por meio da entrega de ativos financeiros, sobre a tributação das operações de empréstimos de ativos financeiros e sobre a isenção de imposto sobre a renda na alienação de ações de empresas pequenas e médias; prorroga o prazo de que trata a Lei nº 12.431, de 24 de junho de 2011; altera as Leis nºs 10.179, de 6 de fevereiro de 2001, 12.431, de 24 de junho de 2011, 9.718, de 27 de novembro de 1998, 10.637, de 30 de dezembro de 2002, 10.833, de 29 de dezembro de 2003, 12.996, de 18 de junho de 2014, 11.941, de 27 de maio de 2009, 12.249, de 11 de junho de 2010, 10.522, de 19 de julho de 2002, 12.546, de 14 de dezembro de 2011, 11.774, de 17 de setembro de 2008, 12.350, de 20 de dezembro de 2010, 9.430, de 27 de dezembro de 1996, 11.977, de 7 de julho de 2009, 12.409, de 25 de maio de 2011, 5.895, de 19 de junho de 1973, 11.948, de 16 de junho de 2009, 12.380, de 10 de janeiro de 2011, 12.087, de 11 de novembro de 2009, 12.712, de 30 de agosto de 2012, 12.096, de 24 de novembro de 2009, 11.079, de 30 de dezembro de 2004, 11.488, de 15 de junho de 2007, 6.830, de 22 de setembro de 1980, 9.532, de 10 de dezembro de 1997, 11.196, de 21 de novembro de 2005, 10.147, de 21 de dezembro de 2000, 12.860, de 11 de setembro de 2013, 9.393, de 19 de dezembro de 1996, 9.250, de 26 de dezembro de 1995, 12.598, de 21 de março de 2012, 12.715, de 17 de setembro de 2012, 11.371, de 28 de novembro de 2006, 9.481, de 13 de agosto de 1997, 12.688, de 18 de julho de 2012, 12.101, de 27 de novembro de 2009, 11.438, de 29 de dezembro de 2006, 11.478, de 29 de maio de 2007, 12.973, de 13 de maio de 2014, 11.033, de 21 de dezembro de 2004, 9.782, de 26 de janeiro de 1999, 11.972, de 6 de julho de 2009, 5.991, de 17 de dezembro de 1973, 10.406, de 10 de janeiro de 2002, 9.514, de 20 de novembro de 1997, 11.775, de 17 de setembro de 2008, 10.150, de 21 de dezembro de 2000, e 10.865, de 30 de abril de 2004, e o Decreto-Lei nº 911, de 1º de outubro de 1969; revoga dispositivos do Decreto-Lei nº 1.569, de 8 de agosto de 1977, das Leis nºs 5.010, de 30 de maio de 1966, e 8.666, de 21 de junho de 1993, da Medida Provisória nº 2.158-35, de 24 de agosto de 2001, e do Decreto-Lei nº 1.598, de 26 de dezembro de 1977; e dá outras providências.","Na integralização de cotas de fundos ou clubes de investimento por meio da entrega de ativos financeiros, fica o administrador que receber os ativos a serem integralizados responsável pela cobrança e recolhimento do imposto sobre a renda devido sobre o ganho de capital, observado o disposto no item 1 da alínea _b_ do inciso I do caput do art. 70 da Lei nº 11.196, de 21 de novembro de 2005. (Vigência) (Vide art. 111 desta Lei)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
156,L-13.281,04/05/2016,1,3573,16,"0,00448",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13281.htm,"LEI Nº 13.281, DE 4 DE MAIO DE 2016.","Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), e a Lei nº 13.146, de 6 de julho de 2015.","A Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro) , passa a vigorar com as seguintes alterações: (Vigência)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
157,L-13.139,26/06/2015,1,3775,1,"0,00026",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13139.htm,"LEI Nº 13.139, DE 26 DE JUNHO DE 2015.","Altera os Decretos-Lei nº 9.760, de 5 de setembro de 1946, nº 2.398, de 21 de dezembro de 1987, a Lei nº 9.636, de 15 de maio de 1998, e o Decreto-Lei nº 1.876, de 15 de julho de 1981; dispõe sobre o parcelamento e a remissão de dívidas patrimoniais com a União; e dá outras providências.","O Decreto-Lei nº 9.760, de 5 de setembro de 1946 , passa a vigorar com as seguintes alterações:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
158,L-10.179,06/02/2001,1,3026,3,"0,00099",0,0,1,1,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10179.htm,"LEI Nº 10.179, DE 6 DE FEVEREIRO DE 2001.","Dispõe sobre os títulos da dívida pública de responsabilidade do Tesouro Nacional, consolidando a legislação em vigor sobre a matéria.","Fica o Poder Executivo autorizado a emitir títulos da dívida pública, de responsabilidade do Tesouro Nacional, com a finalidade de:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
159,LCP-196,24/08/2022,1,3672,3,"0,00082",0,0,1,0,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp196.htm,"LEI COMPLEMENTAR Nº 196, DE 24 DE AGOSTO DE 2022","Altera a Lei Complementar nº 130, de 17 de abril de 2009 (Lei do Sistema Nacional de Crédito Cooperativo), para incluir as confederações de serviço constituídas por cooperativas centrais de crédito entre as instituições integrantes do Sistema Nacional de Crédito Cooperativo e entre as instituições a serem autorizadas a funcionar pelo Banco Central do Brasil; e dá outras providências.","A Lei Complementar nº 130, de 17 de abril de 2009 (Lei do Sistema Nacional de Crédito Cooperativo), passa a vigorar com as seguintes alterações:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
160,L-14.046,24/08/2020,1,3859,1,"0,00026",0,1,0,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14046.htm,"LEI Nº 14.046, DE 24 DE AGOSTO DE 2020","Dispõe sobre o adiamento e o cancelamento de serviços, de reservas e de eventos dos setores de turismo e de cultura em razão do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19. Dispõe sobre medidas emergenciais para atenuar os efeitos da crise decorrente da pandemia da **covid-19** nos setores de turismo e de cultura. (Redação dada pela Medida Provisória nº 1.036, de 2021) Dispõe sobre medidas emergenciais para atenuar os efeitos da crise decorrente da pandemia da covid-19 nos setores de turismo e de cultura. (Redação dada pela Lei nº 14.186, de 2021","Esta Lei dispõe sobre medidas emergenciais para atenuar os efeitos da crise decorrente da pandemia da **covid-19** nos setores de turismo e de cultura. (Redação dada pela Medida Provisória nº 1.036, de 2021)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
161,L-12.340,01/12/2010,1,7961,2,"0,00025",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12340.htm,"LEI Nº 12.340, DE 1º DE DEZEMBRO DE 2010.","Dispõe sobre o Sistema Nacional de Defesa Civil - SINDEC, sobre as transferências de recursos para ações de socorro, assistência às vítimas, restabelecimento de serviços essenciais e reconstrução nas áreas atingidas por desastre, e sobre o Fundo Especial para Calamidades Públicas, e dá outras providências. Dispõe sobre as transferências de recursos da União aos órgãos e entidades dos Estados, Distrito Federal e Municípios para a execução de ações de resposta e recuperação nas áreas atingidas por desastre, e sobre o Fundo Especial para Calamidades Públicas; e dá outras providências. (Redação dada pela Lei nº 12.608, de 2012) Dispõe sobre as transferências de recursos da União aos órgãos e entidades dos Estados, Distrito Federal e Municípios para a execução de ações de prevenção em áreas de risco de desastres, de resposta e de recuperação em áreas atingidas por desastres, sobre o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil e dá outras providências. (Redação dada pela Medida Provisória nº 631, de 2013) Dispõe sobre as transferências de recursos da União aos órgãos e entidades dos Estados, Distrito Federal e Municípios para a execução de ações de prevenção em áreas de risco de desastres e de resposta e de recuperação em áreas atingidas por desastres e sobre o Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil; e dá outras providências. (Redação dada pela Lei nº 12.983, de 2014","O Sistema Nacional de Defesa Civil - SINDEC tem como objetivo planejar, articular e coordenar as ações de defesa civil em todo o território nacional. (Revogado pela Lei nº 12.608, de 2012)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",1,0,1
162,L-10.707,30/07/2003,1,36634,26,"0,00071",0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.707.htm,"LEI Nº 10.707, DE 30 DE JULHO DE 2003.",Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2004 e dá outras providências.,"São estabelecidas, em cumprimento ao disposto no art. 165, § 2º , da Constituição, e na Lei Complementar nº 101, de 4 de maio de 2000, as diretrizes orçamentárias da União para 2004, compreendendo:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
163,L-8.069,13/07/1990,1,1233,0,0,0,0,0,1,https://www.planalto.gov.br/ccivil_03/leis/l8069.htm,"LEI Nº 8.069, DE 13 DE JULHO DE 1990.",Dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências.,Esta Lei dispõe sobre a proteção integral à criança e ao adolescente.,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
164,L-13.140,26/06/2015,1,4061,1,"0,00025",0,0,0,0,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13140.htm,"LEI Nº 13.140, DE 26 DE JUNHO DE 2015.","Dispõe sobre a mediação entre particulares como meio de solução de controvérsias e sobre a autocomposição de conflitos no âmbito da administração pública; altera a Lei nº 9.469, de 10 de julho de 1997, e o Decreto nº 70.235, de 6 de março de 1972; e revoga o § 2º do art. 6º da Lei nº 9.469, de 10 de julho de 1997.",Esta Lei dispõe sobre a mediação como meio de solução de controvérsias entre particulares e sobre a autocomposição de conflitos no âmbito da administração pública.,1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
165,L-11.647,24/03/2008,1,4448,5,"0,00112",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/lei/l11647.htm,"LEI Nº 11.647, DE 24 DE MARÇO DE 2008.",Estima a receita e fixa a despesa da União para o exercício financeiro de 2008.,"Esta Lei estima a receita da União para o exercício financeiro de 2008 no montante de R$ 1.424.390.706.030,00 (um trilhão, quatrocentos e vinte e quatro bilhões, trezentos e noventa milhões, setecentos e seis mil e trinta reais) e fixa a despesa em igual valor, compreendendo, nos termos o art. 165, § 5º , da Constituição e dos arts. 7º, 8º e 59 da Lei nº 11.514, de 13 de agosto de 2007, Lei de Diretrizes Orçamentárias para 2008:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
166,L-11.922,13/04/2009,1,4542,1,"0,00022",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11922.htm,"LEI Nº 11.922, DE 13 DE ABRIL DE 2009.","Dispõe sobre a dispensa de recolhimento de parte dos dividendos e juros sobre capital próprio pela Caixa Econômica Federal; altera as Leis nºˢ 11.124, de 16 de junho de 2005, 8.427, de 27 de maio de 1992, 11.322, de 13 de julho de 2006, 11.775, de 17 de setembro de 2008, e a Medida Provisória nº 2.185-35, de 24 de agosto de 2001; prorroga os prazos previstos nos arts. 5º e 30 da Lei nº 10.826, de 22 de dezembro de 2003; e dá outras providências.","Fica a União autorizada a dispensar a Caixa Econômica Federal do recolhimento de parte dos dividendos e dos juros sobre capital próprio, referentes aos exercícios de 2008 a 2010, que lhe seriam devidos, em montante a ser definido pelo Ministro de Estado da Fazenda, respeitado o recolhimento mínimo de 25% (vinte e cinco por cento) do lucro líquido ajustado.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
167,LCP-147,07/08/2014,1,9136,25,"0,00274",0,0,1,0,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp147.htm,"LEI COMPLEMENTAR Nº 147, DE 7 DE AGOSTO DE 2014","Altera a Lei Complementar no 123, de 14 de dezembro de 2006, e as Leis nos 5.889, de 8 de junho de 1973, 11.101, de 9 de fevereiro de 2005, 9.099, de 26 de setembro de 1995, 11.598, de 3 de dezembro de 2007, 8.934, de 18 de novembro de 1994, 10.406, de 10 de janeiro de 2002, e 8.666, de 21 de junho de 1993; e dá outras providências.","A Lei Complementar nº 123, de 14 de dezembro de 2006, passa a vigorar com as seguintes alterações:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
168,L-14.273,23/12/2021,1,10272,8,"0,00078",0,0,1,0,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2021/lei/l14273.htm,"LEI Nº 14.273, DE 23 DE DEZEMBRO DE 2021","Estabelece a Lei das Ferrovias; altera o Decreto-Lei nº 3.365, de 21 de junho de 1941, e as Leis nºs 6.015, de 31 de dezembro de 1973, 9.074, de 7 de julho de 1995, 9.636, de 15 de maio de 1998, 10.233, de 5 de junho de 2001, 10.257, de 10 de julho de 2001, 10.636, de 30 de dezembro de 2002, 12.815, de 5 de junho de 2013, 12.379, de 6 de janeiro de 2011, e 13.448, de 5 de junho de 2017; e revoga a Lei nº 5.917, de 10 de setembro de 1973.","Esta Lei dispõe sobre a organização do transporte ferroviário, o uso da infraestrutura ferroviária, os tipos de outorga para a exploração indireta de ferrovias em território nacional, as operações urbanísticas a elas associadas e dá outras providências.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
169,LCP-194,23/06/2022,1,4818,2,"0,00042",0,0,1,0,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp194.htm,"LEI COMPLEMENTAR Nº 194, DE 23 DE JUNHO DE 2022","Altera a Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e a Lei Complementar nº 87, de 13 de setembro de 1996 (Lei Kandir), para considerar bens e serviços essenciais os relativos aos combustíveis, à energia elétrica, às comunicações e ao transporte coletivo, e as Leis Complementares nºs 192, de 11 de março de 2022, e 159, de 19 de maio de 2017.","A Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), passa a vigorar acrescida do seguinte art. 18-A:",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
170,L-12.815,05/06/2013,1,10688,2,"0,00019",0,0,0,1,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12815.htm,"LEI Nº 12.815, DE 5 DE JUNHO DE 2013.","Dispõe sobre a exploração direta e indireta pela União de portos e instalações portuárias e sobre as atividades desempenhadas pelos operadores portuários; altera as Leis nºs 5.025, de 10 de junho de 1966, 10.233, de 5 de junho de 2001, 10.683, de 28 de maio de 2003, 9.719, de 27 de novembro de 1998, e 8.213, de 24 de julho de 1991; revoga as Leis nºs 8.630, de 25 de fevereiro de 1993, e 11.610, de 12 de dezembro de 2007, e dispositivos das Leis nºs 11.314, de 3 de julho de 2006, e 11.518, de 5 de setembro de 2007; e dá outras providências.","Esta Lei regula a exploração pela União, direta ou indiretamente, dos portos e instalações portuárias e as atividades desempenhadas pelos operadores portuários.",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
171,L-12.101,27/11/2009,1,10494,5,"0,00048",0,0,1,1,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12101.htm,"LEI Nº 12.101, DE 27 DE NOVEMBRO DE 2009.","Dispõe sobre a certificação das entidades beneficentes de assistência social; regula os procedimentos de isenção de contribuições para a seguridade social; altera a Lei nº 8.742, de 7 de dezembro de 1993; revoga dispositivos das Leis nºˢ 8.212, de 24 de julho de 1991, 9.429, de 26 de dezembro de 1996, 9.732, de 11 de dezembro de 1998, 10.684, de 30 de maio de 2003, e da Medida Provisória nº 2.187-13, de 24 de agosto de 2001; e dá outras providências.","A certificação das entidades beneficentes de assistência social e a isenção de contribuições para a seguridade social serão concedidas às pessoas jurídicas de direito privado, sem fins lucrativos, reconhecidas como entidades beneficentes de assistência social com a finalidade de prestação de serviços nas áreas de assistência social, saúde ou educação, e que atendam ao disposto nesta Lei. (Vide ADIN 4480)",1,"0,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
