id,URL,file_name
177,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12512.htm,l12512
176,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12424.htm,l12424
175,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12403.htm,l12403
174,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12314.htm,l12314
172,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12272.htm,l12272
173,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12288.htm,l12288
171,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12227.htm,l12227
181,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12852.htm,l12852
182,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12865.htm,l12865
199,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13271.htm,l13271
198,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13272.htm,l13272
197,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13266.htm,l13266
196,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13257.htm,l13257
200,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13336.htm,l13336
195,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13239.htm,l13239
194,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13224.htm,l13224
193,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13183.htm,l13183
192,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13165.htm,l13165
191,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13146.htm,l13146
57,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l4121.htm,l4121
55,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l3912.htm,l3912
56,https://www.planalto.gov.br/ccivil_03/leis/l4069.htm,l4069
53,https://www.planalto.gov.br/ccivil_03/leis/l3470.htm,l3470
52,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l3322.htm,l3322
54,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l3807.htm,l3807
51,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l3253.htm,l3253
60,https://www.planalto.gov.br/ccivil_03/leis/l4589.htm,l4589
59,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l4485.htm,l4485
69,https://www.planalto.gov.br/ccivil_03/decreto-lei/del1001.htm,del1001
58,https://www.planalto.gov.br/ccivil_03/leis/1950-1969/l4214.htm,l4214
70,https://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/del1000.htm,del1000
67,https://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/del0744.htm,del0744
66,https://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/del0546.htm,del0546
68,https://www.planalto.gov.br/ccivil_03/decreto-lei/del1002.htm,del1002
65,https://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/del1004.htm,del1004
64,https://www.planalto.gov.br/ccivil_03/leis/quadro/1960-1980.htm,1960-1980
62,https://www.planalto.gov.br/ccivil_03/decreto-lei/1965-1988/del0115.htm,del0115
63,https://www.planalto.gov.br/ccivil_03/decreto-lei/del0229.htm,del0229
